department,production_label,specie,production,2021,2022,2023,2024,yield_unit
50,Orge d'hiver,hordeum_vulgare,winter_barley,"65,0","65,0","74,0","60,0",quintal_per_hectare
61,Orge d'hiver,hordeum_vulgare,winter_barley,"74,0","75,0","80,0","58,0",quintal_per_hectare
76,Orge d'hiver,hordeum_vulgare,winter_barley,"77,0","87,0","89,0","71,0",quintal_per_hectare
02,Orge d'hiver,hordeum_vulgare,winter_barley,"81,0","83,0","88,0","58,0",quintal_per_hectare
59,Orge d'hiver,hordeum_vulgare,winter_barley,"82,0","94,0","91,0","71,0",quintal_per_hectare
60,Orge d'hiver,hordeum_vulgare,winter_barley,"80,0","86,0","89,0","62,0",quintal_per_hectare
62,Orge d'hiver,hordeum_vulgare,winter_barley,"81,0","93,0","91,0","73,0",quintal_per_hectare
80,Orge d'hiver,hordeum_vulgare,winter_barley,"80,0","90,0","90,0","70,0",quintal_per_hectare
08,Orge d'hiver,hordeum_vulgare,winter_barley,"77,0","81,0","80,0","58,0",quintal_per_hectare
10,Orge d'hiver,hordeum_vulgare,winter_barley,"76,0","76,0","65,0","52,3",quintal_per_hectare
51,Orge d'hiver,hordeum_vulgare,winter_barley,"80,0","84,0","84,0","57,9",quintal_per_hectare
52,Orge d'hiver,hordeum_vulgare,winter_barley,"63,0","59,0","62,0","52,0",quintal_per_hectare
54,Orge d'hiver,hordeum_vulgare,winter_barley,"64,0","62,0","62,0","58,0",quintal_per_hectare
55,Orge d'hiver,hordeum_vulgare,winter_barley,"65,0","65,0","65,0","52,0",quintal_per_hectare
57,Orge d'hiver,hordeum_vulgare,winter_barley,"67,0","67,0","65,0","50,0",quintal_per_hectare
67,Orge d'hiver,hordeum_vulgare,winter_barley,"67,0","67,0","75,0","65,0",quintal_per_hectare
68,Orge d'hiver,hordeum_vulgare,winter_barley,"71,0","70,0","78,0","67,0",quintal_per_hectare
88,Orge d'hiver,hordeum_vulgare,winter_barley,"64,0","65,0","62,0","52,0",quintal_per_hectare
44,Orge d'hiver,hordeum_vulgare,winter_barley,"70,0","66,2","66,0","53,0",quintal_per_hectare
49,Orge d'hiver,hordeum_vulgare,winter_barley,"68,0","63,2","71,0","53,0",quintal_per_hectare
53,Orge d'hiver,hordeum_vulgare,winter_barley,"72,0","67,2","74,0","54,0",quintal_per_hectare
72,Orge d'hiver,hordeum_vulgare,winter_barley,"72,0","64,2","74,0","52,0",quintal_per_hectare
85,Orge d'hiver,hordeum_vulgare,winter_barley,"64,0","58,2","68,0","51,0",quintal_per_hectare
22,Orge d'hiver,hordeum_vulgare,winter_barley,"66,7","71,5","71,1","67,0",quintal_per_hectare
29,Orge d'hiver,hordeum_vulgare,winter_barley,"71,7","70,6","74,1","68,5",quintal_per_hectare
35,Orge d'hiver,hordeum_vulgare,winter_barley,"71,3","67,6","70,9","59,0",quintal_per_hectare
56,Orge d'hiver,hordeum_vulgare,winter_barley,"65,5","67,4","70,3","61,7",quintal_per_hectare
16,Orge d'hiver,hordeum_vulgare,winter_barley,"55,0","49,0","64,0","50,0",quintal_per_hectare
17,Orge d'hiver,hordeum_vulgare,winter_barley,"61,0","52,0","70,0","54,0",quintal_per_hectare
19,Orge d'hiver,hordeum_vulgare,winter_barley,"49,0","49,0","52,0","40,0",quintal_per_hectare
23,Orge d'hiver,hordeum_vulgare,winter_barley,"58,0","51,0","60,0","41,0",quintal_per_hectare
24,Orge d'hiver,hordeum_vulgare,winter_barley,"51,0","46,0","54,0","36,0",quintal_per_hectare
33,Orge d'hiver,hordeum_vulgare,winter_barley,"50,0","48,0","54,0","38,0",quintal_per_hectare
40,Orge d'hiver,hordeum_vulgare,winter_barley,"51,0","51,0","57,0","38,0",quintal_per_hectare
47,Orge d'hiver,hordeum_vulgare,winter_barley,"51,0","48,0","59,0","38,0",quintal_per_hectare
64,Orge d'hiver,hordeum_vulgare,winter_barley,"51,0","48,0","54,0","48,0",quintal_per_hectare
79,Orge d'hiver,hordeum_vulgare,winter_barley,"59,0","54,0","70,0","51,0",quintal_per_hectare
86,Orge d'hiver,hordeum_vulgare,winter_barley,"65,0","52,0","69,0","52,0",quintal_per_hectare
87,Orge d'hiver,hordeum_vulgare,winter_barley,"54,0","50,0","60,0","40,0",quintal_per_hectare
09,Orge d'hiver,hordeum_vulgare,winter_barley,"50,0","46,0","50,0","55,0",quintal_per_hectare
11,Orge d'hiver,hordeum_vulgare,winter_barley,"48,0","40,0","44,0","40,0",quintal_per_hectare
12,Orge d'hiver,hordeum_vulgare,winter_barley,"50,0","35,0","50,0","48,0",quintal_per_hectare
30,Orge d'hiver,hordeum_vulgare,winter_barley,"43,0","40,0","35,0","46,0",quintal_per_hectare
31,Orge d'hiver,hordeum_vulgare,winter_barley,"45,0","42,0","52,0","47,0",quintal_per_hectare
32,Orge d'hiver,hordeum_vulgare,winter_barley,"45,0","41,0","50,0","40,0",quintal_per_hectare
34,Orge d'hiver,hordeum_vulgare,winter_barley,"35,0","34,0","27,0","48,0",quintal_per_hectare
46,Orge d'hiver,hordeum_vulgare,winter_barley,"41,0","43,0","48,0","44,0",quintal_per_hectare
48,Orge d'hiver,hordeum_vulgare,winter_barley,"45,0","21,0","45,0","39,0",quintal_per_hectare
65,Orge d'hiver,hordeum_vulgare,winter_barley,"60,0","49,0","49,0","44,0",quintal_per_hectare
66,Orge d'hiver,hordeum_vulgare,winter_barley,"30,0","30,0","17,0","14,0",quintal_per_hectare
81,Orge d'hiver,hordeum_vulgare,winter_barley,"52,0","43,0","49,0","44,0",quintal_per_hectare
82,Orge d'hiver,hordeum_vulgare,winter_barley,"44,0","43,0","52,0","37,0",quintal_per_hectare
01,Orge d'hiver,hordeum_vulgare,winter_barley,"66,0","61,0","64,0","46,0",quintal_per_hectare
03,Orge d'hiver,hordeum_vulgare,winter_barley,"57,0","44,0","57,0","42,0",quintal_per_hectare
07,Orge d'hiver,hordeum_vulgare,winter_barley,"40,0","43,0","47,0","42,0",quintal_per_hectare
15,Orge d'hiver,hordeum_vulgare,winter_barley,"57,0","48,0","57,0","45,0",quintal_per_hectare
26,Orge d'hiver,hordeum_vulgare,winter_barley,"54,0","43,0","45,0","47,0",quintal_per_hectare
38,Orge d'hiver,hordeum_vulgare,winter_barley,"63,0","52,0","53,0","51,0",quintal_per_hectare
42,Orge d'hiver,hordeum_vulgare,winter_barley,"56,0","40,0","57,0","51,0",quintal_per_hectare
43,Orge d'hiver,hordeum_vulgare,winter_barley,"55,0","38,0","57,0","51,0",quintal_per_hectare
63,Orge d'hiver,hordeum_vulgare,winter_barley,"55,0","49,0","63,0","57,0",quintal_per_hectare
69,Orge d'hiver,hordeum_vulgare,winter_barley,"65,0","52,0","63,0","51,0",quintal_per_hectare
73,Orge d'hiver,hordeum_vulgare,winter_barley,"62,0","58,0","58,0","51,0",quintal_per_hectare
74,Orge d'hiver,hordeum_vulgare,winter_barley,"66,0","60,0","61,0","51,0",quintal_per_hectare
04,Orge d'hiver,hordeum_vulgare,winter_barley,"47,7","30,2","34,9","49,0",quintal_per_hectare
05,Orge d'hiver,hordeum_vulgare,winter_barley,"48,1","38,0","40,1","52,7",quintal_per_hectare
06,Orge d'hiver,hordeum_vulgare,winter_barley,"30,0","0,0","33,3","38,0",quintal_per_hectare
13,Orge d'hiver,hordeum_vulgare,winter_barley,"43,9","30,0","32,0","40,7",quintal_per_hectare
83,Orge d'hiver,hordeum_vulgare,winter_barley,"43,5","29,9","31,4","45,8",quintal_per_hectare
84,Orge d'hiver,hordeum_vulgare,winter_barley,"47,2","30,3","31,9","38,2",quintal_per_hectare
2A,Orge d'hiver,hordeum_vulgare,winter_barley,"55,0","55,0","40,0","40,0",quintal_per_hectare
2B,Orge d'hiver,hordeum_vulgare,winter_barley,"55,0","55,0","40,0","40,0",quintal_per_hectare
77,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"30,0","40,0","37,0","17,0",quintal_per_hectare
78,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"34,0","41,0","37,0","22,0",quintal_per_hectare
91,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"35,0","43,0","33,0","20,4",quintal_per_hectare
95,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"32,0","43,0","42,0","25,0",quintal_per_hectare
18,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"25,0","22,0","24,0","20,0",quintal_per_hectare
28,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"34,0","40,0","38,0","30,0",quintal_per_hectare
36,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"28,0","21,0","25,0","20,0",quintal_per_hectare
37,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"26,0","26,0","30,0","20,0",quintal_per_hectare
41,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"28,0","34,0","35,0","25,0",quintal_per_hectare
45,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"28,0","35,0","32,0","24,0",quintal_per_hectare
21,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"22,0","22,0","20,0","23,6",quintal_per_hectare
25,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"10,0","26,1","21,0","16,0",quintal_per_hectare
39,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"15,0","26,0","31,0","23,2",quintal_per_hectare
58,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"21,0","24,3","22,0","15,5",quintal_per_hectare
70,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"10,0","26,0","24,0","25,2",quintal_per_hectare
71,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"17,0","19,8","22,0","21,7",quintal_per_hectare
89,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"26,0","19,2","24,0","24,2",quintal_per_hectare
90,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"10,0","26,0","26,0","0,0",quintal_per_hectare
14,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"29,0","36,0","41,0","39,0",quintal_per_hectare
27,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"30,0","34,0","35,0","37,0",quintal_per_hectare
50,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"36,0","38,0","38,0","37,0",quintal_per_hectare
61,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"30,0","36,0","40,0","36,0",quintal_per_hectare
76,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"27,0","38,0","46,0","39,0",quintal_per_hectare
02,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"31,2","40,2","36,0","31,5",quintal_per_hectare
59,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"32,2","45,0","40,0","35,7",quintal_per_hectare
60,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"30,5","41,2","40,0","31,0",quintal_per_hectare
62,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"32,4","44,0","40,0","35,7",quintal_per_hectare
80,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"33,3","40,4","39,0","32,4",quintal_per_hectare
08,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"28,0","40,0","36,0","31,5",quintal_per_hectare
10,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"32,0","26,9","30,0","30,0",quintal_per_hectare
51,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"33,0","39,0","35,0","31,6",quintal_per_hectare
52,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"25,0","21,8","25,0","22,8",quintal_per_hectare
54,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"25,0","22,0","25,0","26,0",quintal_per_hectare
55,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"27,0","25,0","22,0","30,0",quintal_per_hectare
57,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"30,0","25,7","25,0","33,0",quintal_per_hectare
67,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"35,0","30,0","29,9","30,0",quintal_per_hectare
68,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"25,0","30,0","30,1","30,0",quintal_per_hectare
88,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"21,0","27,9","26,0","28,0",quintal_per_hectare
44,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"44,6","37,1","42,7","33,4",quintal_per_hectare
49,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"39,9","37,4","36,8","24,8",quintal_per_hectare
53,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"32,0","37,6","34,6","23,1",quintal_per_hectare
72,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"35,3","38,1","33,3","31,7",quintal_per_hectare
85,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"42,6","35,3","37,9","29,5",quintal_per_hectare
22,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"38,9","36,4","39,3","56,5",quintal_per_hectare
29,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"38,0","36,4","32,2","58,3",quintal_per_hectare
35,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"36,3","36,4","44,6","50,4",quintal_per_hectare
56,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"40,3","36,4","40,7","41,4",quintal_per_hectare
16,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"27,2","24,3","31,4","24,3",quintal_per_hectare
17,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"27,2","23,4","31,1","30,1",quintal_per_hectare
19,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"28,1","29,1","31,4","23,6",quintal_per_hectare
23,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"29,4","30,5","25,7","26,0",quintal_per_hectare
24,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"29,0","26,4","28,5","26,5",quintal_per_hectare
33,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"29,7","26,8","28,8","24,6",quintal_per_hectare
40,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"23,7","22,3","25,9","20,7",quintal_per_hectare
47,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"31,5","28,8","31,2","27,9",quintal_per_hectare
64,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"34,1","29,3","32,1","29,2",quintal_per_hectare
79,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"28,5","25,0","30,6","29,0",quintal_per_hectare
86,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"31,1","27,9","32,5","24,7",quintal_per_hectare
87,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"25,1","26,4","28,2","22,5",quintal_per_hectare
09,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"32,9","31,8","30,8","41,0",quintal_per_hectare
11,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"34,7","26,6","37,8","37,8",quintal_per_hectare
12,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"32,6","29,4","32,2","28,2",quintal_per_hectare
30,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"23,3","24,3","31,6","29,3",quintal_per_hectare
31,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"35,0","31,7","34,0","31,8",quintal_per_hectare
32,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"37,6","36,0","38,2","35,1",quintal_per_hectare
34,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"25,9","24,7","25,3","28,0",quintal_per_hectare
46,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"35,3","36,1","35,8","33,8",quintal_per_hectare
48,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"40,0","28,2","33,3","35,4",quintal_per_hectare
65,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"40,0","38,0","37,6","35,0",quintal_per_hectare
66,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"40,0","30,0","30,0","21,0",quintal_per_hectare
81,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"35,5","34,8","34,9","40,4",quintal_per_hectare
82,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"34,4","32,4","35,8","28,0",quintal_per_hectare
01,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"27,4","19,0","30,8","22,0",quintal_per_hectare
03,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"21,5","21,5","28,8","20,0",quintal_per_hectare
07,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"17,5","15,0","16,6","20,0",quintal_per_hectare
15,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"22,0","22,7","20,0","21,8",quintal_per_hectare
26,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"28,8","26,2","27,0","20,0",quintal_per_hectare
38,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"28,6","30,8","26,8","30,0",quintal_per_hectare
42,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"22,0","23,6","21,0","24,0",quintal_per_hectare
43,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"15,0","19,4","16,7","15,0",quintal_per_hectare
63,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"20,0","26,8","32,9","28,0",quintal_per_hectare
69,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"29,2","29,1","33,0","30,0",quintal_per_hectare
73,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"26,0","24,0","27,3","25,6",quintal_per_hectare
74,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"35,0","32,3","34,0","26,3",quintal_per_hectare
04,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"19,7","15,0","20,0","28,1",quintal_per_hectare
05,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"24,3","22,2","20,0","23,3",quintal_per_hectare
13,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"22,0","24,1","25,6","24,7",quintal_per_hectare
83,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"18,0","10,0","22,9","21,3",quintal_per_hectare
84,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"22,7","12,5","20,3","18,3",quintal_per_hectare
2B,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"18,0","18,0","19,0","19,0",quintal_per_hectare
77,Soja,glycine_max,soy,"28,0","28,0","28,0","21,6",quintal_per_hectare
78,Soja,glycine_max,soy,"28,0","28,0","28,0","21,5",quintal_per_hectare
91,Soja,glycine_max,soy,"28,0","28,0","28,0","21,6",quintal_per_hectare
95,Soja,glycine_max,soy,"0,0","28,0","0,0","0,0",quintal_per_hectare
18,Soja,glycine_max,soy,"21,0","20,0","22,0","18,0",quintal_per_hectare
28,Soja,glycine_max,soy,"25,0","29,0","34,0","20,0",quintal_per_hectare
36,Soja,glycine_max,soy,"22,0","20,0","20,0","15,0",quintal_per_hectare
37,Soja,glycine_max,soy,"23,0","25,0","24,0","18,0",quintal_per_hectare
41,Soja,glycine_max,soy,"28,0","29,0","30,0","20,0",quintal_per_hectare
45,Soja,glycine_max,soy,"25,0","26,0","31,0","22,0",quintal_per_hectare
21,Soja,glycine_max,soy,"29,0","18,0","26,0","28,0",quintal_per_hectare
25,Soja,glycine_max,soy,"27,0","14,0","32,0","26,0",quintal_per_hectare
39,Soja,glycine_max,soy,"30,0","20,0","32,0","28,0",quintal_per_hectare
58,Soja,glycine_max,soy,"24,0","20,0","23,0","21,0",quintal_per_hectare
70,Soja,glycine_max,soy,"26,0","16,0","26,0","24,0",quintal_per_hectare
71,Soja,glycine_max,soy,"27,0","18,0","29,0","31,0",quintal_per_hectare
89,Soja,glycine_max,soy,"19,0","12,0","24,0","20,0",quintal_per_hectare
90,Soja,glycine_max,soy,"26,0","16,0","26,0","32,0",quintal_per_hectare
14,Soja,glycine_max,soy,"27,0","30,0","25,0","23,0",quintal_per_hectare
27,Soja,glycine_max,soy,"27,0","30,0","25,0","23,0",quintal_per_hectare
50,Soja,glycine_max,soy,"27,0","30,0","25,0","0,0",quintal_per_hectare
61,Soja,glycine_max,soy,"27,0","30,0","25,0","23,0",quintal_per_hectare
76,Soja,glycine_max,soy,"27,0","30,0","25,0","23,0",quintal_per_hectare
02,Soja,glycine_max,soy,"30,0","26,0","33,9","30,0",quintal_per_hectare
59,Soja,glycine_max,soy,"30,0","28,0","33,9","27,4",quintal_per_hectare
60,Soja,glycine_max,soy,"30,0","26,0","32,9","30,1",quintal_per_hectare
62,Soja,glycine_max,soy,"30,0","28,0","32,7","30,7",quintal_per_hectare
80,Soja,glycine_max,soy,"30,0","26,0","31,2","30,0",quintal_per_hectare
08,Soja,glycine_max,soy,"25,0","16,0","25,0","32,0",quintal_per_hectare
10,Soja,glycine_max,soy,"30,0","16,0","25,0","33,3",quintal_per_hectare
51,Soja,glycine_max,soy,"30,0","21,0","30,0","30,5",quintal_per_hectare
52,Soja,glycine_max,soy,"20,0","16,9","23,0","28,0",quintal_per_hectare
54,Soja,glycine_max,soy,"17,0","12,0","16,0","16,0",quintal_per_hectare
55,Soja,glycine_max,soy,"18,0","13,0","19,0","19,0",quintal_per_hectare
57,Soja,glycine_max,soy,"17,0","11,8","16,0","16,0",quintal_per_hectare
67,Soja,glycine_max,soy,"34,0","27,0","29,0","33,0",quintal_per_hectare
68,Soja,glycine_max,soy,"34,0","32,0","35,0","38,0",quintal_per_hectare
88,Soja,glycine_max,soy,"20,0","11,9","17,0","17,0",quintal_per_hectare
44,Soja,glycine_max,soy,"18,0","14,0","19,0","18,0",quintal_per_hectare
49,Soja,glycine_max,soy,"27,0","21,0","25,0","24,0",quintal_per_hectare
53,Soja,glycine_max,soy,"24,0","18,0","22,0","21,0",quintal_per_hectare
72,Soja,glycine_max,soy,"27,0","21,0","10,0","20,0",quintal_per_hectare
85,Soja,glycine_max,soy,"28,0","22,0","27,0","28,0",quintal_per_hectare
22,Soja,glycine_max,soy,"34,0","27,4","28,0","27,8",quintal_per_hectare
29,Soja,glycine_max,soy,"29,2","28,0","27,8","27,4",quintal_per_hectare
35,Soja,glycine_max,soy,"27,0","27,4","26,9","26,3",quintal_per_hectare
56,Soja,glycine_max,soy,"34,2","27,8","28,2","28,3",quintal_per_hectare
16,Soja,glycine_max,soy,"31,0","23,0","26,0","21,0",quintal_per_hectare
17,Soja,glycine_max,soy,"31,0","18,0","27,0","24,0",quintal_per_hectare
19,Soja,glycine_max,soy,"15,0","12,0","15,0","15,0",quintal_per_hectare
23,Soja,glycine_max,soy,"24,0","18,0","18,0","8,0",quintal_per_hectare
24,Soja,glycine_max,soy,"36,0","20,0","22,0","23,0",quintal_per_hectare
33,Soja,glycine_max,soy,"27,0","25,0","25,0","24,0",quintal_per_hectare
40,Soja,glycine_max,soy,"28,0","23,0","25,0","24,0",quintal_per_hectare
47,Soja,glycine_max,soy,"30,0","20,0","21,0","23,0",quintal_per_hectare
64,Soja,glycine_max,soy,"32,0","26,0","31,0","27,0",quintal_per_hectare
79,Soja,glycine_max,soy,"23,0","18,0","24,0","22,0",quintal_per_hectare
86,Soja,glycine_max,soy,"26,0","20,0","25,0","22,0",quintal_per_hectare
87,Soja,glycine_max,soy,"14,0","15,0","19,0","10,0",quintal_per_hectare
09,Soja,glycine_max,soy,"25,0","20,0","20,0","19,0",quintal_per_hectare
11,Soja,glycine_max,soy,"30,0","15,0","19,0","21,0",quintal_per_hectare
12,Soja,glycine_max,soy,"24,0","18,0","18,0","20,0",quintal_per_hectare
30,Soja,glycine_max,soy,"22,0","16,0","19,0","22,0",quintal_per_hectare
31,Soja,glycine_max,soy,"27,0","18,0","19,0","27,0",quintal_per_hectare
32,Soja,glycine_max,soy,"27,0","18,0","17,0","22,0",quintal_per_hectare
34,Soja,glycine_max,soy,"16,0","11,0","16,0","14,0",quintal_per_hectare
46,Soja,glycine_max,soy,"28,6","19,0","21,0","21,0",quintal_per_hectare
65,Soja,glycine_max,soy,"32,0","15,0","29,0","31,0",quintal_per_hectare
81,Soja,glycine_max,soy,"26,0","19,0","22,0","23,0",quintal_per_hectare
82,Soja,glycine_max,soy,"29,0","20,0","20,0","22,0",quintal_per_hectare
01,Soja,glycine_max,soy,"29,0","22,0","26,0","29,0",quintal_per_hectare
03,Soja,glycine_max,soy,"22,0","22,0","26,0","28,0",quintal_per_hectare
07,Soja,glycine_max,soy,"24,0","33,0","25,0","28,0",quintal_per_hectare
26,Soja,glycine_max,soy,"33,5","34,0","32,0","32,0",quintal_per_hectare
38,Soja,glycine_max,soy,"32,0","27,0","27,0","29,0",quintal_per_hectare
42,Soja,glycine_max,soy,"25,0","22,0","20,0","26,0",quintal_per_hectare
43,Soja,glycine_max,soy,"22,0","15,0","20,0","0,0",quintal_per_hectare
63,Soja,glycine_max,soy,"25,0","21,0","24,0","30,0",quintal_per_hectare
69,Soja,glycine_max,soy,"32,0","28,0","30,0","31,0",quintal_per_hectare
73,Soja,glycine_max,soy,"34,0","26,0","28,0","29,0",quintal_per_hectare
74,Soja,glycine_max,soy,"32,0","23,0","22,0","26,0",quintal_per_hectare
04,Soja,glycine_max,soy,"27,5","27,5","23,0","23,0",quintal_per_hectare
05,Soja,glycine_max,soy,"25,0","25,0","25,0","23,0",quintal_per_hectare
13,Soja,glycine_max,soy,"25,4","25,4","25,4","20,1",quintal_per_hectare
83,Soja,glycine_max,soy,"26,0","26,0","26,0","23,2",quintal_per_hectare
84,Soja,glycine_max,soy,"22,0","22,0","21,8","23,0",quintal_per_hectare
77,Sorgho,sorghum,sorghum,"72,0","73,0","80,0","78,0",quintal_per_hectare
78,Sorgho,sorghum,sorghum,"72,0","73,0","79,9","78,1",quintal_per_hectare
91,Sorgho,sorghum,sorghum,"72,0","73,0","80,0","77,4",quintal_per_hectare
95,Sorgho,sorghum,sorghum,"72,0","73,0","79,7","77,6",quintal_per_hectare
